"uid"	"cat"	"name"	"screen_name"	"description"	"verified"	"location"	"lat"	"lon"	"country"	"created_at"	"followers_count"	"friends_count"	"statuses_count"	"favourites_count"	"listed_count"
129350395	""	"Russell Holmes"	"VoteRussell"	"I'm running for the Massachusetts House of Representatives, 6th Suffolk District."	False	"Mattapan, MA"	"42.27232"	"-71.087"	"United States"	"2010-04"	530.0	20.0	52.0	0.0	40.0
273280418	""	"jon"	"JonathanMqzLara"	"new youtuber! snapchat:jonathanmqz ins:jonathanmqzl"	False	"Los Angeles, CA"	"34.05223"	"-118.24368"	"United States"	"2011-03"	201.0	363.0	10106.0	2066.0	4.0
88348765	""	"The Klute"	"the_klute"	"@BrickCaveMedia author, shark diver, 3-time National Poetry Slam semi-finalist, #UniteBlue, #TeamOcean, AZ by choice, FL by nature"	False	"Phoenix, AZ"	"33.44838"	"-112.07404"	"United States"	"2009-11"	968.0	1336.0	15725.0	3148.0	47.0
104588893	""	"Alex Sepiol"	"ASepiol"	"Another stereotypical gay, Prius-driving liberal in Hollywood. SVP at USA."	False	"Near the 101"	""	""	""	"2010-01"	2608.0	491.0	6738.0	1994.0	123.0
905282768	""	"NoBama"	"no2bama"	""	False	"UNITED STATES"	"39.76"	"-98.5"	"United States"	"2012-10"	47.0	199.0	100.0	23.0	0.0
562981626	""	"WVWVAF"	"Women_Vote"	"Nonprofit, nonpartisan organization dedicated to increasing voting participation & issue advocacy among unmarried women. Leadership: @PageGardnerDC"	False	"Washington, DC"	"38.89511"	"-77.03637"	"United States"	"2012-04"	17419.0	17348.0	1737.0	81.0	276.0
480804118	""	"PandangoPapers"	"PandangoPapers"	"Proud Bernie Sanders Supporter! @BernieSanders for president 2016"	False	"San Antonio, Texas"	"29.42412"	"-98.49363"	"United States"	"2012-02"	373.0	437.0	3906.0	218.0	3.0
92186819	""	"Senator Mazie Hirono"	"maziehirono"	"U.S. Senator Mazie K. Hirono - Proudly Serving the People of Hawaii"	True	"Hawaii"	"20.75028"	"-156.50028"	"United States"	"2009-11"	16060.0	1193.0	3872.0	0.0	1135.0
402329017	""	"Democrats Unite"	"Democrats_Unite"	"Today Democrats are fighting to repair a decade of damage and grow an economy based on the values of Main Street, not greed and reckless speculation."	False	"Maine"	"45.50032"	"-69.24977"	"United States"	"2011-10"	738.0	706.0	1586.0	9.0	7.0
1403202007	""	"General Election"	"LEAVE_THE_EU"	"Vote For UKIP in the 2015 General Election ... Very Proud Parent ... Small Business Owner ... My wife is Colombian ... BAZINGA !"	False	"United Kingdom"	"54.75844"	"-2.69531"	"United Kingdom"	"2013-05"	645.0	1394.0	1160.0	214.0	18.0
252046831	""	"VS Democrats"	"VSdems"	"Official Twitter for the Valley Stream Democratic Club. Follow our group to share ideas and information on becoming more involved as Valley Stream Democrats."	False	"Valley Stream, NY"	"40.66427"	"-73.70846"	"United States"	"2011-02"	112.0	95.0	82.0	0.0	1.0
818551056	""	"Donald Trump 2016"	"jakedeppen22"	"TRUMP 2016 | Projected class of 2016 | God is Good | Fly High Stone #46"	False	""	""	""	""	"2012-09"	568.0	490.0	4439.0	5421.0	4.0
4164429193	""	"Unite Blue 4 Bernie"	"UniteBlue4Bern"	"Let's unite for a progressive political revolution!  Let's unite for Democratic candidate for the  Presidency of the United States of America, Bernie Sanders!"	False	""	""	""	""	"2015-11"	1538.0	2505.0	2640.0	1947.0	39.0
2341044722	""	"Michael O'Hara"	"michaeloharas"	"Warner's exc. retired #Hillary #unitedblue #Bernie #free college"	False	"Beverly Hills, Ca"	"34.07362"	"-118.40036"	"United States"	"2014-02"	1573.0	1437.0	6283.0	3.0	51.0
751011565	""	"Noah"	"Knight4Trump"	"@DonaldJTrump's worshiper"	False	"Greatest country. Ever."	""	""	""	"2012-08"	266.0	74.0	11388.0	1345.0	6.0
448792429	""	"Paige H"	"SMIRKINHARRY"	"#feelthebern"	False	""	""	""	""	"2011-12"	3191.0	1463.0	57668.0	1578.0	14.0
20565828	""	"Citizen Wonk"	"CitizenWonk"	"Adalia Woodbury, senior legal analyst @politicususa.com & publisher Nuts and Dolts #UniteBlue 
I block spammers, rwnjs & idiots (Trump supporters)"	False	"D,C, Danger zone"	""	""	""	"2009-02"	11932.0	8782.0	63953.0	15497.0	492.0
19756913	""	"Jared Larsen"	"jareddlarsen"	"7th generation Idahoan | B.A. @BYU | J.D. @uidaho College of Law | Field Director for @MarcoRubio in Vegas, NOVA, Raleigh-Durham"	False	"Burley, ID"	"42.54241"	"-113.7714"	"United States"	"2009-01"	300.0	453.0	2771.0	7701.0	7.0
2246240480	""	"♎"	"elena_gray77"	"#Feelthebern"	False	""	""	""	""	"2013-12"	2454.0	2090.0	15030.0	19487.0	23.0
3846176453	""	"The Lazy Liberal"	"LazyLiberal69"	"Sitting around, smoking the reefer, soaking up your welfare dollars, and wondering why we all can't just get along, man. Feel the Bern."	False	""	""	""	""	"2015-10"	360.0	799.0	386.0	62.0	4.0
231895094	""	"Kate Bush Network"	"KateBushNetwork"	"The Kate Bush Network is an unofficial networking site for fans and admirers of the great lady herself, spending some time together enjoying all things Kate..."	False	"UK"	"49.43331"	"-2.35622"	"Guernsey"	"2010-12"	1118.0	494.0	268.0	1.0	20.0
963145339	""	"Ari Z."	"RezOKC"	"Vita brevis breviter in omnes morimur. The left-wing pinko Fox warned you about. #IAmLiberal #ProgressiveArmy #NotMeUs"	False	"Slapnuts, OK, USA "	""	""	""	"2012-11"	4138.0	3877.0	58316.0	8120.0	165.0
21367529	""	"Luke"	"LukeRomesberg"	"25 • MA, LPC • Doc Student • CADC (eligible) • Specialize in LGBTQ & Addiction • Strong interests in politics, entertainment news, and cats • PSN: Gayyymer"	False	"Chicago/Pittsburgh"	""	""	""	"2009-02"	1619.0	483.0	708.0	7264.0	26.0
2208173625	""	"WinWinWin!Trump$kin"	"Trumpskin"	"Our Team President is stupid/Our coaches are incompetent & quite frankly our great fans and players have had enough  *MaketheRedskinsGreatAgain parody account*"	False	"Washington, DC"	"38.89511"	"-77.03637"	"United States"	"2013-12"	359.0	239.0	2841.0	4073.0	5.0
19554219	""	"Rebecca Sinderbrand"	"sinderbrand"	"Political news editor at the Washington Post. Licensed driver."	True	""	""	""	""	"2009-01"	10614.0	2630.0	11047.0	3889.0	500.0
17763819	""	"Suzanne Kianpour"	"KianpourWorld"	"Covering 2016 US election + Foreign Affairs/Congress @BBCNewsUS, Persian-Italian, Iran/MENA/LatAm focus, Brit roots: @UnivOxford, @NBCNews @EmoryUniversity alum"	True	"D.C. (via Atlanta, LA, Beirut)"	""	""	""	"2008-11"	4403.0	1692.0	10161.0	408.0	190.0
29828407	""	"Chapman Rackaway"	"DocPolitics"	"The recipe: Lots of politics, some motor sports, a bit of random inspiration. Professor of Political Science at Fort Hays State University."	False	"Hays, KS"	"38.87918"	"-99.32677"	"United States"	"2009-04"	1278.0	1269.0	4950.0	1950.0	47.0
119571473	""	"ASU Young Democrats"	"ASU_Dems"	"We are a student-led organization working to promote progressive issues on Arizona State's campus! Meet every Fri @ 3pm @ Disc Hall 150 (RTs ≠ endorsements)"	False	"Tempe, AZ"	"33.41477"	"-111.90931"	"United States"	"2010-03"	1205.0	750.0	1197.0	184.0	45.0
1967614440	""	"Liberals Suck"	"liberal_hunter"	"Anti #democrat, #liberal, and #moderate. Save America, Vote Red."	False	"Below The Mason-Dixon Line"	""	""	""	"2013-10"	257.0	371.0	637.0	83.0	2.0
1328464994	""	"Asian Conservative"	"rightasian"	"Center-Right. Free markets, security, fiscal discipline, efficient government, personal freedom. I think with reason and not emotion."	False	"Worldwide"	"13.58283"	"144.83534"	"Guam"	"2013-04"	329.0	166.0	2269.0	729.0	15.0
49729058	""	"Stephen Ohlemacher"	"stephenatap"	"You vote, I tell everybody who won. If the NFL worked this way, the Browns would be awesome! Dad. Buckeye. #APDelegateCount #APRaceCalls"	False	"Washington, DC"	"38.89511"	"-77.03637"	"United States"	"2009-06"	1377.0	595.0	1575.0	22.0	89.0
221162525	""	"Senator Pat Toomey"	"SenToomey"	"Official Twitter account for Pat Toomey. Husband. Father. U.S. Senator for Pennsylvania."	True	""	""	""	""	"2010-11"	38698.0	970.0	3197.0	208.0	1752.0
14149825	""	"Katie Johnson"	"kjon"	"@NRSC Digital, @AFCYRs Comms, Catholic, Conservatarian. Displaced Wisconsinite, newly-minted Virginian. Tweets = my views."	False	"Washington, DC/Arlington, VA"	"38.88036"	"-77.08492"	"United States"	"2008-03"	4058.0	2567.0	42774.0	24673.0	147.0
132564528	""	"#MBK#R.I.P.MOM"	"Torian_Graham"	"R.I.P mama R.I.P grandma R.I.P grandpa !! just a youngin turning dreams into reality nothing can stop me!! steady grinding !! #MBk"	False	"BullCity"	""	""	""	"2010-04"	9303.0	779.0	20191.0	115.0	64.0
16092470	""	"Kate Bornstein"	"katebornstein"	"I'm an author, performer, and advocate for teens, freaks & other outlaws. That--and oh so much more--makes me a queer & pleasant danger."	False	"New York"	"40.71427"	"-74.00597"	"United States"	"2008-09"	28273.0	2135.0	29246.0	8724.0	1068.0
84482355	""	"Jaden Cooper-Harris"	"nobama88"	"Young Conservative. YOU LIE!"	False	"NYC (UGH libtards)"	""	""	""	"2009-10"	56.0	33.0	32.0	0.0	4.0
87030767	""	"Hank Epton"	"HankEpton"	"Evangelical Democrat, sandwich enthusiast, television watcher. Go-to consigliere, novice Eggo chef. I'm here for the clever stuff.  #UniteBlue"	False	""	""	""	""	"2009-11"	586.0	1987.0	10225.0	776.0	13.0
4306599138	""	"Donald Trump"	"trump_memes"	"The beauty of me is that I am very rich. *Parody account*"	False	""	""	""	""	"2015-11"	228.0	571.0	38.0	69.0	0.0
21163774	""	"Russ Schriefer"	"rschriefer"	"Strategic Partners & Media, Republican political consultant"	False	"Washington, DC/Annapolis, MD"	""	""	""	"2009-02"	1700.0	816.0	1065.0	170.0	51.0
517840915	""	"Jim"	"JMODERATE"	"Retired, liberal veteran who hates injustice. Keeping an eye on the GOP. RWNJ's not welcome. #libcrib #uniteblue #stoprush #progressive"	False	"Minnesota (blue)"	"44.03459"	"-94.06703"	"United States"	"2012-03"	1350.0	1732.0	6270.0	1359.0	39.0
2564285390	""	"Wells Fargo Sucks"	"WellsFargoSuck4"	"The start of a national movement to file a national class action suit against wells fargo for violations under color of law. I'VE REACHED MAX.. #UniteBlue"	False	""	""	""	""	"2014-06"	2177.0	2206.0	1025.0	180.0	33.0
332819736	""	"Donvote Trump"	"NjugiFrank"	"Outspoken country boy .HipHopHead,Godly,political cheerleader economist,hustler..etc
njugifrancis@yahoo.com"	False	"kiambu kenya"	"-1.09"	"36.699"	"Kenya"	"2011-07"	423.0	705.0	1438.0	293.0	1.0
244268646	""	"Mike Pompeo"	"RepMikePompeo"	"U.S. Congressman representing KS-04. West Point. General Aviation. Manufacturing. Energy. Free markets. My staff helps me on Twitter. RTs aren't endorsements."	True	""	""	""	""	"2011-01"	10688.0	1429.0	3333.0	50.0	679.0
819953	""	"Kristen Hammond"	"Mommy4Cocktails"	"Purveyor of Mommy Needs a Cocktail tees, Wrangler of @theboyterror, @k2Nate and @BabyMacon, Trophy Wife of @damnhusband, Killer Margarita Maker, Hilarious"	False	"The E.R."	"13.08333"	"-61.2"	"Saint Vincent and the Grenadines"	"2007-03"	4525.0	1469.0	22643.0	1200.0	237.0
115119048	""	"Joe J. DioGuardi"	"JJD_Politics"	"The official politics account for former Congressman Joe DioGuardi."	False	"Ossining, NY"	"41.16287"	"-73.86152"	"United States"	"2010-02"	1168.0	435.0	1854.0	0.0	78.0
287407722	""	"Graham Jones"	"instagramjones"	"hey folks, welcome to my bunker. //pro-Graham or be pro-Grahamed. //technology is society made durable// these days-- strategist @droga5"	False	"Kentucky - Chinatown NYC"	""	""	""	"2011-04"	1075.0	1105.0	3802.0	1812.0	41.0
126778508	""	"Jimmy_James"	"JimmyJames38"	"My hands are calloused & gritty. Politics, cooking, cars, home repair, country music & general smartassery, we'll find something in common or not."	False	"Center of the Buckeye"	"41.50477"	"-81.6893"	"United States"	"2010-03"	1658.0	1652.0	57265.0	17263.0	58.0
17871151	""	"Ali Buttars"	"abuttars"	"trademark tweep @twitter. outdoor enthusiast. latte lover. news junkie (except during #election2016). comments my own. #LoveWhereYouWork #DubNation #IAmWithHer"	False	"San Francisco, CA"	"37.77493"	"-122.41942"	"United States"	"2008-12"	490.0	676.0	2482.0	1751.0	21.0
70162470	""	"Umair Javed"	"umairjav"	"PhD student @LSEsociology. @Dawn_com columnist. Interests: South Asia, urban politics, class, elections. Desi culture vulture"	False	"London"	"51.50853"	"-0.12574"	"United Kingdom"	"2009-08"	18304.0	391.0	70411.0	6036.0	194.0
19042148	""	"Yesenia Perez-Cruz"	"yeseniaa"	"Boricua. Senior Designer @voxproduct. Lipstick connoisseur. chill dad vibes"	False	"Philadelphia"	"39.95234"	"-75.16379"	"United States"	"2009-01"	5812.0	430.0	4214.0	3907.0	328.0
24754443	""	"Jim Kennedy"	"jimkennedy250"	"Chief Comms Officer for News Corp. Former flak for Clintons, Gore, Lieberman, Sony Pictures, Sony. Views own. Catholic. Raised in Wally World, CT."	False	"NYC"	"40.71427"	"-74.00597"	"United States"	"2009-03"	928.0	855.0	3698.0	329.0	36.0
14180091	""	"Oregonian Politics"	"OregonianPol"	"Political coverage from The Oregonian, led by @IanKullgren and @TheriaultPDX."	True	"Portland, Ore."	""	""	""	"2008-03"	9989.0	789.0	25767.0	19.0	536.0
55310956	""	"Allan B"	"albhere"	"Businessman, Liberal Activist and Dedicated Democratic Fundraiser.   Cincinnati Ohio (Political Ground Zero). #UniteBlue"	False	""	""	""	""	"2009-07"	16891.0	16400.0	817.0	2017.0	203.0
4159694920	""	"Teens For Rubio NC"	"TeensForRubioNC"	"We are the high school grassroots supporters of @marcorubio for President. Sign up below. #ANewAmericanCentury"	False	"The Tar Heel State"	"35.23877"	"-77.88415"	"United States"	"2015-11"	712.0	538.0	1996.0	661.0	12.0
2812424461	""	"CJ"	"downtownlesbos"	"just me. Engaged  to @Sun_sideUP tattooed, atheist, bartender, nurse, jeep drivin lesbian mama #feelthebern✌️"	False	""	""	""	""	"2014-09"	939.0	795.0	4128.0	5026.0	42.0
21173031	""	"Carson Miller"	"Miller_Carson"	"Chasin' The Bike Racin' Dream!Professional cyclist. Full time student.Part time coach.  Totally in love with Alicia."	False	"On my bike"	""	""	""	"2009-02"	564.0	210.0	3901.0	135.0	37.0
3400867311	""	"Donald Trump's Hat"	"TheDonaldsHat"	"I am Donald Trump's hat. Together we will make America Great Again, one rope-billed hat at a time. Join me or be deported. (Parody... Hats can't type!)"	False	"Donalds Head... Soon to be in the White House"	""	""	""	"2015-08"	46.0	54.0	227.0	30.0	1.0
2743762147	""	"Anna Mattonen"	"annamariereads"	"Public libraries, student (MLIS @uwmsois), LGBTQ rights, INFJ. Corgi mom. Cardinals baseball. 2016 ALA Emerging Leader. Opinions solely mine.

Snap: xomeraxes"	False	"Springfield, MO "	"37.21533"	"-93.29824"	"United States"	"2014-08"	1437.0	2252.0	510.0	3240.0	62.0
3707208615	""	"Democratic Party_Ug"	"DPSecretariat1"	"The Democratic Party (DP) is the oldest party in Uganda currently led by Hon.Norbert Mao. DP was formed in 1954 and its Motto is #Truth and #Justice."	False	"Kampala, Plot 2/3 William St"	""	""	""	"2015-09"	671.0	1036.0	1210.0	58.0	5.0
16714630	""	"Jackson Davis"	"JacksonCDavis"	"Floating between Washington DC, New York, and Boston // Creative/Video Intern @revmsg + @berniesanders Digital Road Team"	False	"Emerson College, Boston "	""	""	""	"2008-10"	330.0	335.0	3779.0	314.0	8.0
240431327	""	"pizza cat"	"catstanet"	"I support @BernieSanders. Future // @Google NYC. Now // @Columbia SEAS. Past // @Google MTV @Recursecenter @Thinkful @hackNY @Bloglovin"	False	"NYC ← Raleigh, NC"	""	""	""	"2011-01"	305.0	361.0	1962.0	1009.0	9.0
593667852	""	"Jamie Graham"	"jamie_graham9"	"Editor-at-Large of Total Film. Words: Sunday Times Culture, The Independent. Zombie extra in Shaun of the Dead. 'A clown doomed to fail in life' - Headmaster"	False	""	""	""	""	"2012-05"	2552.0	614.0	12743.0	5074.0	72.0
324828033	""	"lifeeternal"	"nevadadouchebag"	"Donald Trump as PRESIDENT is the best idea., NEED CONSERV IN THE WHITE HOUSE. I love all equally, we just need organization in the world."	False	""	""	""	""	"2011-06"	1580.0	2649.0	1693.0	17.0	6.0
731965982	""	"JessRod"	"jessrod1128"	"Happily married, #conservative mommy to the best baby boy & baby girl. #ProudAmerican #ProudTexan #GOP #tcot #TGDN #Texas #NoBama"	False	"DFW, Texas"	"32.78306"	"-96.80667"	"United States"	"2012-08"	1374.0	1946.0	5203.0	2129.0	16.0
16571326	""	"Matt Canter"	"mattcanter"	"Democratic pollster & communication strategist. SVP @GSG, former @DSCC. Dog dad, real dad. Wisco, Packers. Would never ever blame Olivia Munn."	False	"Washington, DC"	"38.89511"	"-77.03637"	"United States"	"2008-10"	4352.0	1107.0	7231.0	253.0	178.0
163180737	""	"DEMOCRATS OF CLARK"	"DemsofClarkU"	"DCU intends to establish a forum for the communication of democratic moral, ethical, and political values, as well as stimulate political awareness. #WorcPoli"	False	"Worcester, MA"	"42.26259"	"-71.80229"	"United States"	"2010-07"	218.0	96.0	620.0	12.0	7.0
20485360	""	"Nic"	"ExilePolitics"	"dissident theologian"	False	""	""	""	""	"2009-02"	1046.0	629.0	29162.0	6526.0	38.0
1353324606	""	"Hillary Clinton"	"OG_Hillary"	"I make my own sandwiches"	False	"in your history book"	""	""	""	"2013-04"	75.0	5.0	153.0	4.0	0.0
55398550	""	"A. Duncan Carson"	"aduncancarson"	"person that tells jokes. I co-host @SURETHINGatx every Saturday"	False	"Austin, TX"	"30.26715"	"-97.74306"	"United States"	"2009-07"	2239.0	485.0	7536.0	6317.0	47.0
540351762	""	"teri sherman"	"tsherman1218"	"Libertarian Christian mom. Fire the career polititians. They need to go. Term limits. Houston Texans HOOAH #cruzcrew #defundpp JESUS LIVES"	False	""	""	""	""	"2012-03"	2111.0	2361.0	16191.0	1203.0	57.0
14844867	""	"Amanda Carpenter"	"amandacarpenter"	"1 John 4:7-9 @CR columns here https://t.co/58a9zsQnCp CNN Contributor, Former Cruz comms director, DeMint speechwriter. Mommy. Wifey. https://t.co/DRp31gZ2Uq"	False	"Washington, DC"	"38.89511"	"-77.03637"	"United States"	"2008-05"	70019.0	2595.0	36142.0	41.0	2501.0
571964470	""	"Bernard Pollard Jr"	"Crushboy31"	"God lover, Family man, Living For Eternity, Bible reader and Car lover... Owner of Style Pro 31 and creator of the Smart Sink Tray."	True	""	""	""	""	"2012-05"	43307.0	332.0	6219.0	1069.0	315.0
4656078680	""	"The Real Ted Cruz"	"TrustTEDCruz"	"The Next President of the United States"	False	"America"	"54.77535"	"-105.64453"	"United States"	"2015-12"	17.0	17.0	298.0	3.0	0.0
13651772	""	"SwampGas"	"SwampGas"	"Waiting for Martians to show up and make me omnipotent.  Gonna be hell to pay. No Bigots allowed. #FeelTheBern"	False	"Upstate New York"	"43.04083"	"-76.13917"	"United States"	"2008-02"	2488.0	2416.0	42450.0	1295.0	101.0
564273480	""	"Trump Jr."	"RickyRodge"	"I want to start good things from happening"	False	"Reagan Bush '84"	""	""	""	"2012-04"	340.0	317.0	4148.0	4539.0	3.0
344464386	""	"MzVeeta Sledge"	"DisBodTheTruth"	"I'm a work in project wrkin on the inside as well as the outside tryin 2 work hard 4 wht I want in life #TeamDuh #TeamGirlieGirl  #TeamDaddy'sGirl #TeamAries"	False	""	""	""	""	"2011-07"	373.0	403.0	12863.0	69.0	1.0
88957942	""	"Clinton County EMA"	"ClintonCoEMA"	"The Clinton County EMA is tasked with prevention, preparation, response to, and recovery from disasters, both natural and man-made."	False	"Plattsburg, MO"	"39.56555"	"-94.44801"	"United States"	"2009-11"	180.0	60.0	2490.0	4.0	11.0
388540227	""	"Kristin Olsen"	"KristinOlsenCA"	"CA State Assembly Republican Leader. Problem solver. Married mom of 3 great kids! Graduate of Westmont. Previously served on Modesto City Council."	True	"Modesto, CA"	"37.6391"	"-120.99688"	"United States"	"2011-10"	5799.0	526.0	6872.0	2803.0	226.0
2556725362	""	"Tyler *Fat Arrow*"	"ItsOverLordd"	"Panic! At The Disco, Arrow, The Flash, and Call of Duty. @BrendonUrie is my idol. I'm a Reborn Christian. @realDonaldTrump supporter. Registered Republican"	False	"YOU HAVE FAILED THIS CITY"	""	""	""	"2014-05"	527.0	1116.0	5440.0	16137.0	3.0
996067051	""	"The Weekdy"	"djperry1973"	"Please clap. - Jeb Bush"	False	"Boston, MA"	"42.35843"	"-71.05977"	"United States"	"2012-12"	542.0	777.0	11504.0	3553.0	16.0
2485901304	""	"4HillaryClinton"	"4HillaryClinton"	"http://t.co/FCCMJjzQ6t

Hillary Rodham Clinton for President 2016. She Has My Vote. #HillaryClinton #HillaryClinton2016 #HRC2016 #Democrat"	False	""	""	""	""	"2014-05"	46.0	53.0	223.0	7.0	2.0
277227522	""	"DePaul Republicans"	"DePaulCRs"	"The Twitter Account of the College Republicans at DePaul University!  Spending our time being Right, while Democrats are spending our future!
RT ≠ Endorsement"	False	"Chicago"	"41.85003"	"-87.65005"	"United States"	"2011-04"	301.0	155.0	318.0	3.0	5.0
2942226411	""	"Alan P. Gross"	"AlanPGross"	"Liberated from Cuba on 17 December 2014"	False	"Residing in Washington, DC"	""	""	""	"2014-12"	1030.0	250.0	867.0	69.0	22.0
1251052585	""	"Brittney Quinn"	"its_brittnaayyy"	"Isaiah 6:8 • Critical thinker • Music lover/player • #Enditmovement ❌ #trustTED • IG: @brittneyquinnn & vine: Brittney Quinn"	False	""	""	""	""	"2013-03"	885.0	960.0	3051.0	7295.0	13.0
1134387428	""	"John Bush"	"JJ_Bush"	"Student @DukeDivinity | Pastor | Listening | Histories | Religious Studies | read.write.repeat"	False	"Durham, NC"	"35.99403"	"-78.89862"	"United States"	"2013-01"	3028.0	384.0	3162.0	3598.0	45.0
216554380	""	"FEELtheBERN"	"amandalm1992"	"I'm an anti-social butterfly."	False	"no where "	"-32.42937"	"138.2453"	"Australia"	"2010-11"	106.0	361.0	2423.0	50.0	1.0
256426166	""	"Fer Trump 2016"	"8x57patronen"	"Supporter of the Constitution. Sound money advocate. Someone who shakes his head at the world. [It's the Federal Reserve, stupid.]"	False	"USA"	"39.76"	"-98.5"	"United States"	"2011-02"	424.0	505.0	8208.0	27974.0	17.0
40182386	""	"MEWtopia"	"KinielCat"	"Professional programmer. Full-time cat. #1 #redsoxkitty. Original #showerkitty. Unapologetically furry. Pretty dang gay."	False	"Campurridge, Meowsachusetts"	""	""	""	"2009-05"	4931.0	419.0	150036.0	3857.0	83.0
2558033729	""	"bernie sanders"	"socialist_dad"	"there's a million things I haven't done, but just you wait"	False	"Cedar Rapids, IA"	"42.00833"	"-91.64407"	"United States"	"2014-05"	192.0	398.0	5381.0	1258.0	1.0
215475968	""	"Christina Sanders"	"iamthepolichic"	"Politics, Inner Peace & Love"	False	"Texas. DC. NYC."	""	""	""	"2010-11"	6885.0	3097.0	32904.0	584.0	48.0
1334785333	""	"Jeb Bush"	"TonyPackeroni"	"Kia. I'm 23 years old."	False	"Grandville Michigan"	"42.90975"	"-85.76309"	"United States"	"2013-04"	312.0	289.0	11755.0	6970.0	2.0
480928357	""	"Ryan Juhola"	"RyRyJuhola"	"Gay Conservatives Aren't Weird. Proud @BernieSanders supporter! Freedom And Justice For ALL. #FeelTheBern #Bernie2016 #DumpTrump #LGBT"	False	""	""	""	""	"2012-02"	379.0	789.0	6181.0	2237.0	15.0
2191061814	""	"The Irish Atheist"	"Irish_Atheist"	"Irish. Romany Gypsy. Atheist. LGBTQ. Humanist. 'Snarling humourless git.' Living on the wrong side of the walls of Jericho and walking away from Omelas."	False	"Chicago/Galway/Belfast"	""	""	""	"2013-11"	2510.0	670.0	34413.0	9878.0	75.0
3816965963	""	"CrazyPoliticUS"	"CrazyPoliticUS"	"Your almost daily dose of mad US politics from the UK with a lil bit of sport #Dolphins #lfc"	False	"UK"	"49.43331"	"-2.35622"	"Guernsey"	"2015-09"	171.0	230.0	5233.0	79.0	25.0
754129262	""	"Randall Bush"	"randalltbush"	"Always newly out of fashion. My goal is to be a lighthearted specialist in the meaningless pursuits. Lecturer in Humanities at the University of Chicago."	False	"Chicago, IL"	"41.85003"	"-87.65005"	"United States"	"2012-08"	389.0	1012.0	3148.0	750.0	12.0
2564440225	""	"♞ƘηוɠhוזϲƲ§♞"	"LordKnighticus"	"μολων λαβε • Conservative • Romans 13:4 • #NRA • #Broncos • #CruzCrew #DumpTrump • Not PC •  immortui • Tweets are my opinion"	False	"Castle de Knighticus"	""	""	""	"2014-06"	3630.0	2349.0	54256.0	59587.0	120.0
141946686	""	"Ivanka Trump Fan"	"IvankaTFan"	"Everyone check out Ivanka Trump's Collection ! @Ivankatrump is Amazing follow if you agree ! ! ! !"	False	"London"	"51.50853"	"-0.12574"	"United Kingdom"	"2010-05"	840.0	29.0	463.0	71.0	5.0
170801530	""	"William Lester"	"BillLester651"	"Dedicated Volunteer for DONALD TRUMP. Working every waking moment to make him our next PRESIDENT."	False	""	""	""	""	"2010-07"	935.0	1079.0	8027.0	21997.0	31.0
192379122	""	"Secret Conservative"	"MrJones4U"	"A blood covered spiritual conservative. From Hamilton, OH, via 2 decades in Florida, living in the Great North-West. My name is Jack Jones - no really, it is!"	False	"Illusionville, U.S.A."	""	""	""	"2010-09"	1473.0	1289.0	5906.0	6127.0	17.0
2984587975	""	"Caitlin"	"caitlinbeII"	"living vicariously through myself."	False	"Boston"	"42.35843"	"-71.05977"	"United States"	"2015-01"	276.0	201.0	7046.0	6648.0	4.0
2997047631	""	"Nicholas G. Brown"	"nickbrownfilms"	"#BernieSanders2016 
https://t.co/hXyTlJJqZL 22/Writer/Director/DoP/Photographer/Poet/Amateur (ha) Journalist/ *generic faux-witty line*☮ https://t.co/SG0nNgGs4F"	False	"London, England"	"51.50853"	"-0.12574"	"United Kingdom"	"2015-01"	1002.0	1713.0	630.0	253.0	14.0
967423477	""	"feel the bern"	"allywia"	"Part time singer, part time dog petter, part time coffee aficionada. Future music educator."	False	"peace of wild things • she/her"	""	""	""	"2012-11"	276.0	185.0	2401.0	539.0	3.0
19214688	""	"Seth Grahame-Smith"	"sethgs"	"Author/Director/Guinness Record Holder. Insta: instagrahamesmith"	True	""	""	""	""	"2009-01"	13223.0	341.0	3015.0	5562.0	482.0
3418466404	""	"#FeelTheBern"	"BernieTweet2016"	"Supporting and amplifying the message of Bernie Sanders 2016. Not affiliated with Bernie Sanders."	False	""	""	""	""	"2015-08"	5880.0	3461.0	7762.0	2643.0	123.0
495447462	""	"jason wright"	"jasonwrighttx"	"State Field Director for US Senator Ted Cruz Rylan and Abby's Dad, Casey's guy, SMU Mustang (MBA) SFA Lumberjack (B.A.)"	False	"tyler tx"	"32.35126"	"-95.30106"	"United States"	"2012-02"	707.0	1061.0	1722.0	897.0	38.0
533278348	""	"CoC Liberal"	"coc_liberal"	"Liberal is a spongy term in the Church of Christ world, just so you know."	False	""	""	""	""	"2012-03"	409.0	303.0	375.0	68.0	15.0
426251923	""	"Lawrence M Thivel"	"Bigdog327"	"Progressive Liberal,Born & Raised in Little Village,Pit bull Rescuer,Human,Animals Rights Pro-Peace, Atheist, #Climate Change #IBEW #UniteBlue"	False	"Chicago"	"41.85003"	"-87.65005"	"United States"	"2011-12"	2537.0	2336.0	48684.0	19906.0	81.0
131262336	""	"Election Forum"	"Reality_Alert"	"We help Evangelical Christians vote their values. Follow us for the latest in politics, Christian news and conservative values."	False	"Los Angeles, CA"	"34.05223"	"-118.24368"	"United States"	"2010-04"	17962.0	13706.0	3744.0	21.0	229.0
